VESSEL,CRUISE,P_STA_NO,SEAMAP,SAMPLE_NO,STA_LAT,STA_LON,STA_DPTH,GEAR_IN,GEAR_OUT,TOW_TIME,TOW_PAT,GEAR_ICD,MESH_ICD,VOL_FILT,TAXON,TOT_LARVAE,TAXA_NOTES,SAMPLE_NOTES,COMMENTS,DEPTH_ESRF,DEPTH_EMID,DEPTH_EMAX,DEPTH_EWTR,TEMPSURF,TEMPMID,TEMPMAX,SALSURF,SALMID,SALMAX,OXYSURF,OXYMID,OXYMAX
04,0317,071,B052,50742,26.5092,-95.0143,1688.31,21MAY2016:06:47:24,21MAY2016:06:57:40,10.26,W,01,05,154,Thunnus thynnus,1,,,,3,101,202,1699,26.32,20.78,12.44,35.508,36.464,35.56,6.6,5.1,3.5
04,0317,072,B029,50747,26.0153,-95.0013,2454.79,21MAY2016:11:53:53,21MAY2016:12:04:07,10.23,W,01,05,160,Katsuwonus pelamis,1,,,,2,101,202,2469,26.99,18.73,13.99,35.425,36.466,35.794,6.5,4,3.8
04,0317,072,B029,50747,26.0153,-95.0013,2454.79,21MAY2016:11:53:53,21MAY2016:12:04:07,10.23,W,01,05,160,Thunnus spp,0,,,,2,101,202,2469,26.99,18.73,13.99,35.425,36.466,35.794,6.5,4,3.8
04,0317,072,B029,50747,26.0153,-95.0013,2454.79,21MAY2016:11:53:53,21MAY2016:12:04:07,10.23,W,01,05,160,Thunnus thynnus,4,,,,2,101,202,2469,26.99,18.73,13.99,35.425,36.466,35.794,6.5,4,3.8
04,0317,073,B313,50752,26.0305,-95.4950,1431.73,21MAY2016:15:23:58,21MAY2016:15:34:19,10.35,W,01,05,165,Katsuwonus pelamis,0,,,,2,103,205,1492,27,18.13,13.51,35.699,36.413,35.722,6.5,4,3.7
04,0317,073,B313,50752,26.0305,-95.4950,1431.73,21MAY2016:15:23:58,21MAY2016:15:34:19,10.35,W,01,05,165,Thunnus spp,1,,,,2,103,205,1492,27,18.13,13.51,35.699,36.413,35.722,6.5,4,3.7
04,0317,073,B313,50752,26.0305,-95.4950,1431.73,21MAY2016:15:23:58,21MAY2016:15:34:19,10.35,W,01,05,165,Thunnus thynnus,6,,,,2,103,205,1492,27,18.13,13.51,35.699,36.413,35.722,6.5,4,3.7
04,0317,074,B030,50757,26.0295,-95.9992,1029.75,21MAY2016:20:29:29,21MAY2016:20:39:45,10.26,W,01,05,166,Katsuwonus pelamis,0,,No SeaCat,,2,101,202,1036,27.32,19.83,14.88,35.64,36.507,35.945,6.5,4.3,3.9
04,0317,074,B030,50757,26.0295,-95.9992,1029.75,21MAY2016:20:29:29,21MAY2016:20:39:45,10.26,W,01,05,166,Thunnus spp,0,,No SeaCat,,2,101,202,1036,27.32,19.83,14.88,35.64,36.507,35.945,6.5,4.3,3.9
04,0317,074,B030,50757,26.0295,-95.9992,1029.75,21MAY2016:20:29:29,21MAY2016:20:39:45,10.26,W,01,05,166,Thunnus thynnus,1,,No SeaCat,,2,101,202,1036,27.32,19.83,14.88,35.64,36.507,35.945,6.5,4.3,3.9
04,0317,075,B240,50762,26.5120,-96.0093,1067.28,22MAY2016:00:20:16,22MAY2016:00:30:45,10.48,W,01,05,159,Katsuwonus pelamis,0,,No SeaCat,,2,101,202,1095,27.2,19.67,15.2,34.698,36.508,35.987,6.5,4.3,4
04,0317,075,B240,50762,26.5120,-96.0093,1067.28,22MAY2016:00:20:16,22MAY2016:00:30:45,10.48,W,01,05,159,Thunnus spp,1,,No SeaCat,,2,101,202,1095,27.2,19.67,15.2,34.698,36.508,35.987,6.5,4.3,4
04,0317,075,B240,50762,26.5120,-96.0093,1067.28,22MAY2016:00:20:16,22MAY2016:00:30:45,10.48,W,01,05,159,Thunnus thynnus,0,,No SeaCat,,2,101,202,1095,27.2,19.67,15.2,34.698,36.508,35.987,6.5,4.3,4
04,0317,076,B031,50767,26.9880,-96.0025,824.17,22MAY2016:05:52:54,22MAY2016:06:03:02,10.13,W,01,05,154,Katsuwonus pelamis,0,,,,2,103,205,826,26.84,18.94,14.43,34.535,36.487,35.861,6.6,3.9,3.9
04,0317,076,B031,50767,26.9880,-96.0025,824.17,22MAY2016:05:52:54,22MAY2016:06:03:02,10.13,W,01,05,154,Thunnus spp,0,,,,2,103,205,826,26.84,18.94,14.43,34.535,36.487,35.861,6.6,3.9,3.9
04,0317,076,B031,50767,26.9880,-96.0025,824.17,22MAY2016:05:52:54,22MAY2016:06:03:02,10.13,W,01,05,154,Thunnus thynnus,3,,,,2,103,205,826,26.84,18.94,14.43,34.535,36.487,35.861,6.6,3.9,3.9
04,0317,077,B232,50772,27.5605,-96.0115,159.03,22MAY2016:10:26:42,22MAY2016:10:36:39,9.95,W,01,05,154,NO TUNA LARVAE CAUGH,0,,,,2,88,176,179,26.23,20.6,17.16,34.899,36.435,36.281,6.6,5.5,3.9
04,0317,078,B231,50777,27.9997,-95.9938,46.49,22MAY2016:15:24:07,22MAY2016:15:34:08,10.01,W,01,05,161,NO TUNA LARVAE CAUGH,0,,,,2,22,44,47,25.85,22.64,21.65,31.924,35.752,36.183,6.6,6.2,6
04,0317,079,B226,50781,27.9985,-95.4993,56.28,22MAY2016:20:00:58,22MAY2016:20:11:21,10.38,W,01,05,159,Katsuwonus pelamis,0,,No SeaCat,,2,29,57,57,26.8,24.06,21.17,33.473,35.815,36.209,6.4,6.7,6
04,0317,079,B226,50781,27.9985,-95.4993,56.28,22MAY2016:20:00:58,22MAY2016:20:11:21,10.38,W,01,05,159,Thunnus spp,0,,No SeaCat,,2,29,57,57,26.8,24.06,21.17,33.473,35.815,36.209,6.4,6.7,6
04,0317,079,B226,50781,27.9985,-95.4993,56.28,22MAY2016:20:00:58,22MAY2016:20:11:21,10.38,W,01,05,159,Thunnus thynnus,1,,No SeaCat,,2,29,57,57,26.8,24.06,21.17,33.473,35.815,36.209,6.4,6.7,6
04,0317,080,B225,50786,27.5022,-95.4942,672.56,23MAY2016:00:55:51,23MAY2016:01:05:53,10.03,W,01,05,154,Katsuwonus pelamis,1,,No SeaCat One Mnemiopsis removed from left SB,,2,101,202,700,26.84,19.76,15.39,34.461,36.457,36.022,6.5,4.8,4
04,0317,080,B225,50786,27.5022,-95.4942,672.56,23MAY2016:00:55:51,23MAY2016:01:05:53,10.03,W,01,05,154,Thunnus spp,0,,No SeaCat One Mnemiopsis removed from left SB,,2,101,202,700,26.84,19.76,15.39,34.461,36.457,36.022,6.5,4.8,4
04,0317,080,B225,50786,27.5022,-95.4942,672.56,23MAY2016:00:55:51,23MAY2016:01:05:53,10.03,W,01,05,154,Thunnus thynnus,1,,No SeaCat One Mnemiopsis removed from left SB,,2,101,202,700,26.84,19.76,15.39,34.461,36.457,36.022,6.5,4.8,4
04,0317,081,B224,50791,27.5058,-95.0143,885.79,23MAY2016:04:50:40,23MAY2016:05:00:56,10.26,W,01,05,161,Katsuwonus pelamis,0,,,,2,107,213,934,27,19.2,14.49,33.261,36.486,35.871,6.4,4,3.7
04,0317,081,B224,50791,27.5058,-95.0143,885.79,23MAY2016:04:50:40,23MAY2016:05:00:56,10.26,W,01,05,161,Thunnus spp,1,,,,2,107,213,934,27,19.2,14.49,33.261,36.486,35.871,6.4,4,3.7
04,0317,081,B224,50791,27.5058,-95.0143,885.79,23MAY2016:04:50:40,23MAY2016:05:00:56,10.26,W,01,05,161,Thunnus thynnus,3,,,,2,107,213,934,27,19.2,14.49,33.261,36.486,35.871,6.4,4,3.7
04,0317,082,B223,50796,28.0060,-95.0025,81.39,23MAY2016:10:09:30,23MAY2016:10:19:35,10.08,W,01,05,151,Katsuwonus pelamis,0,,,,2,40,80,82,26.51,22.53,20.69,32.946,36.305,36.433,6.5,6.8,5.3
04,0317,082,B223,50796,28.0060,-95.0025,81.39,23MAY2016:10:09:30,23MAY2016:10:19:35,10.08,W,01,05,151,Thunnus spp,1,,,,2,40,80,82,26.51,22.53,20.69,32.946,36.305,36.433,6.5,6.8,5.3
04,0317,082,B223,50796,28.0060,-95.0025,81.39,23MAY2016:10:09:30,23MAY2016:10:19:35,10.08,W,01,05,151,Thunnus thynnus,0,,,,2,40,80,82,26.51,22.53,20.69,32.946,36.305,36.433,6.5,6.8,5.3
04,0317,083,B217,50801,28.0143,-94.5017,71.76,23MAY2016:13:50:00,23MAY2016:13:59:26,9.43,W,01,05,151,Katsuwonus pelamis,0,,,,2,38,75,76,26.6,22.2,20.93,33.406,36.271,36.435,6.4,6.8,5.6
