VESSEL,CRUISE,P_STA_NO,SEAMAP,SAMPLE_NO,STA_LAT,STA_LON,STA_DPTH,GEAR_IN,GEAR_OUT,TOW_TIME,TOW_PAT,GEAR_ICD,MESH_ICD,VOL_FILT,TAXON,TOT_LARVAE,TAXA_NOTES,SAMPLE_NOTES,COMMENTS,DEPTH_ESRF,DEPTH_EMID,DEPTH_EMAX,DEPTH_EWTR,TEMPSURF,TEMPMID,TEMPMAX,SALSURF,SALMID,SALMAX,OXYSURF,OXYMID,OXYMAX
04,0317,050,B014,50637,26.0043,-89.9977,2909.00,10MAY2016:01:00:02,10MAY2016:01:10:06,10.06,H,03,09,.,NO TUNA LARVAE CAUGH,0,,,,2,102,203,2909,25.19,19.73,15.15,36.345,36.548,35.986,6.6,4.2,4.1
04,0317,051,B062,50642,26.5065,-90.0030,2853.20,10MAY2016:06:00:00,10MAY2016:06:10:07,10.11,H,03,09,.,NO TUNA LARVAE CAUGH,0,,,,2,101,201,2853,25.32,20.54,15.54,36.419,36.532,36.038,6.6,4.7,4
04,0317,052,B015,50647,27.0073,-89.9993,2476.08,10MAY2016:10:47:29,10MAY2016:10:57:34,10.08,H,03,09,.,Katsuwonus pelamis,2,,78MM AND 60MM MONACANTHIDAE,,2,102,203,2495,25.72,20.6,15.43,36.53,36.594,36.037,6.4,4.5,4.3
04,0317,052,B015,50647,27.0073,-89.9993,2476.08,10MAY2016:10:47:29,10MAY2016:10:57:34,10.08,H,03,09,.,Thunnus spp,8,,78MM AND 60MM MONACANTHIDAE,,2,102,203,2495,25.72,20.6,15.43,36.53,36.594,36.037,6.4,4.5,4.3
04,0317,052,B015,50647,27.0073,-89.9993,2476.08,10MAY2016:10:47:29,10MAY2016:10:57:34,10.08,H,03,09,.,Thunnus thynnus,2,,78MM AND 60MM MONACANTHIDAE,,2,102,203,2495,25.72,20.6,15.43,36.53,36.594,36.037,6.4,4.5,4.3
04,0317,053,B296,50652,27.0067,-90.4950,1589.57,10MAY2016:14:51:18,10MAY2016:15:01:24,10.10,H,03,09,.,NO TUNA LARVAE CAUGH,0,,,,2,101,202,1597,24.64,19.98,15.6,36.24,36.498,36.061,6.7,4.6,4
04,0317,054,B018,50657,27.0040,-91.0033,1725.76,10MAY2016:19:28:07,10MAY2016:19:38:09,10.03,H,03,09,.,Katsuwonus pelamis,0,,,,2,101,201,1764,24.71,19.48,15.18,36.239,36.569,35.989,6.7,4.6,4.1
04,0317,054,B018,50657,27.0040,-91.0033,1725.76,10MAY2016:19:28:07,10MAY2016:19:38:09,10.03,H,03,09,.,Thunnus spp,1,,,,2,101,201,1764,24.71,19.48,15.18,36.239,36.569,35.989,6.7,4.6,4.1
04,0317,054,B018,50657,27.0040,-91.0033,1725.76,10MAY2016:19:28:07,10MAY2016:19:38:09,10.03,H,03,09,.,Thunnus thynnus,1,mid dorsal pigment. Changed from K. pelamis.,,,2,101,201,1764,24.71,19.48,15.18,36.239,36.569,35.989,6.7,4.6,4.1
04,0317,055,B059,50662,26.5133,-90.9975,2216.47,11MAY2016:00:33:59,11MAY2016:00:44:06,10.11,H,03,09,.,Katsuwonus pelamis,0,,,,2,102,203,2162,24.91,19.6,14.98,36.232,36.49,35.96,6.6,4.5,4.2
04,0317,055,B059,50662,26.5133,-90.9975,2216.47,11MAY2016:00:33:59,11MAY2016:00:44:06,10.11,H,03,09,.,Thunnus spp,0,,,,2,102,203,2162,24.91,19.6,14.98,36.232,36.49,35.96,6.6,4.5,4.2
04,0317,055,B059,50662,26.5133,-90.9975,2216.47,11MAY2016:00:33:59,11MAY2016:00:44:06,10.11,H,03,09,.,Thunnus thynnus,1,,,,2,102,203,2162,24.91,19.6,14.98,36.232,36.49,35.96,6.6,4.5,4.2
04,0317,056,B019,50667,26.0023,-91.0032,2706.90,11MAY2016:05:41:08,11MAY2016:05:51:15,10.11,H,03,09,.,NO TUNA LARVAE CAUGH,0,,,,2,101,201,2707,24.59,19.81,15.13,36.208,36.493,35.986,6.7,4.5,4
04,0317,057,B299,50672,26.0072,-91.5027,2445.85,11MAY2016:11:56:02,11MAY2016:12:06:10,10.13,H,03,09,.,Katsuwonus pelamis,0,,,,2,101,201,2379,24.35,19.62,14.88,35.413,36.482,35.947,6.7,4.6,4.2
04,0317,057,B299,50672,26.0072,-91.5027,2445.85,11MAY2016:11:56:02,11MAY2016:12:06:10,10.13,H,03,09,.,Thunnus spp,4,,,,2,101,201,2379,24.35,19.62,14.88,35.413,36.482,35.947,6.7,4.6,4.2
04,0317,057,B299,50672,26.0072,-91.5027,2445.85,11MAY2016:11:56:02,11MAY2016:12:06:10,10.13,H,03,09,.,Thunnus thynnus,4,,,,2,101,201,2379,24.35,19.62,14.88,35.413,36.482,35.947,6.7,4.6,4.2
04,0317,058,B020,50677,25.9917,-92.0052,2448.70,11MAY2016:16:47:14,11MAY2016:16:57:15,10.01,H,03,09,.,Katsuwonus pelamis,0,,,,2,100,200,2483,24.98,21.36,17.72,36.442,36.449,36.392,6.6,6.2,4.3
04,0317,058,B020,50677,25.9917,-92.0052,2448.70,11MAY2016:16:47:14,11MAY2016:16:57:15,10.01,H,03,09,.,Thunnus spp,2,,,,2,100,200,2483,24.98,21.36,17.72,36.442,36.449,36.392,6.6,6.2,4.3
04,0317,058,B020,50677,25.9917,-92.0052,2448.70,11MAY2016:16:47:14,11MAY2016:16:57:15,10.01,H,03,09,.,Thunnus thynnus,4,,,,2,100,200,2483,24.98,21.36,17.72,36.442,36.449,36.392,6.6,6.2,4.3
04,0317,059,B058,50682,26.4990,-92.0057,1782.81,19MAY2016:00:54:40,19MAY2016:01:04:46,10.10,H,03,09,.,Katsuwonus pelamis,0,,,,2,101,201,1905,26.36,21.16,15.94,35.882,36.448,36.106,6.6,6.3,4
04,0317,059,B058,50682,26.4990,-92.0057,1782.81,19MAY2016:00:54:40,19MAY2016:01:04:46,10.10,H,03,09,.,Thunnus spp,4,,,,2,101,201,1905,26.36,21.16,15.94,35.882,36.448,36.106,6.6,6.3,4
04,0317,059,B058,50682,26.4990,-92.0057,1782.81,19MAY2016:00:54:40,19MAY2016:01:04:46,10.10,H,03,09,.,Thunnus thynnus,6,,,,2,101,201,1905,26.36,21.16,15.94,35.882,36.448,36.106,6.6,6.3,4
04,0317,060,B021,50687,27.0010,-92.0042,1413.08,19MAY2016:06:19:54,19MAY2016:06:29:54,10.00,H,03,09,.,Katsuwonus pelamis,0,,,,2,102,203,1469,25.64,19.93,15.54,35.967,36.528,36.052,6.7,4.5,4.4
04,0317,060,B021,50687,27.0010,-92.0042,1413.08,19MAY2016:06:19:54,19MAY2016:06:29:54,10.00,H,03,09,.,Thunnus spp,0,,,,2,102,203,1469,25.64,19.93,15.54,35.967,36.528,36.052,6.7,4.5,4.4
04,0317,060,B021,50687,27.0010,-92.0042,1413.08,19MAY2016:06:19:54,19MAY2016:06:29:54,10.00,H,03,09,.,Thunnus thynnus,1,,,,2,102,203,1469,25.64,19.93,15.54,35.967,36.528,36.052,6.7,4.5,4.4
04,0317,061,B304,50692,27.0050,-92.5047,1445.88,19MAY2016:10:28:13,19MAY2016:10:38:09,9.93,H,03,09,.,Katsuwonus pelamis,0,,,,2,102,203,1445,26.19,21.55,17.19,34.685,36.45,36.296,6.6,5.6,4.1
04,0317,061,B304,50692,27.0050,-92.5047,1445.88,19MAY2016:10:28:13,19MAY2016:10:38:09,9.93,H,03,09,.,Thunnus spp,1,,,,2,102,203,1445,26.19,21.55,17.19,34.685,36.45,36.296,6.6,5.6,4.1
04,0317,061,B304,50692,27.0050,-92.5047,1445.88,19MAY2016:10:28:13,19MAY2016:10:38:09,9.93,H,03,09,.,Thunnus thynnus,4,,,,2,102,203,1445,26.19,21.55,17.19,34.685,36.45,36.296,6.6,5.6,4.1
04,0317,062,B0243,50697,27.0143,-93.0030,1386.83,19MAY2016:15:33:55,19MAY2016:15:43:57,10.03,H,03,09,.,Katsuwonus pelamis,0,,,,3,101,202,1270,25.84,22.76,17.86,36.29,36.396,36.37,6.6,6.2,3.9
04,0317,062,B0243,50697,27.0143,-93.0030,1386.83,19MAY2016:15:33:55,19MAY2016:15:43:57,10.03,H,03,09,.,Thunnus spp,5,,,,3,101,202,1270,25.84,22.76,17.86,36.29,36.396,36.37,6.6,6.2,3.9
04,0317,062,B0243,50697,27.0143,-93.0030,1386.83,19MAY2016:15:33:55,19MAY2016:15:43:57,10.03,H,03,09,.,Thunnus thynnus,0,,,,3,101,202,1270,25.84,22.76,17.86,36.29,36.396,36.37,6.6,6.2,3.9
04,0317,063,B055,50702,26.5107,-92.9993,1751.12,19MAY2016:20:01:57,19MAY2016:20:12:01,10.06,H,03,09,.,NO TUNA LARVAE CAUGH,0,,,,2,101,202,1784,26.37,22.89,18.35,36.445,36.457,36.421,6.6,6.4,3.9
04,0317,064,B025,50707,26.2900,-93.0005,1929.98,19MAY2016:23:20:01,19MAY2016:23:30:06,10.08,H,03,09,.,NO TUNA LARVAE CAUGH,0,,,,2,102,203,1944,26.49,22.99,19.04,36.351,36.463,36.524,6.5,6.6,4.1
04,0317,065,B307,50712,26.0218,-93.4922,2286.25,20MAY2016:03:55:20,20MAY2016:04:05:29,10.15,H,03,09,.,Katsuwonus pelamis,0,,,,2,101,201,3085,26.99,21.88,17.27,36.164,36.404,36.312,6.5,6.2,4.1
04,0317,065,B307,50712,26.0218,-93.4922,2286.25,20MAY2016:03:55:20,20MAY2016:04:05:29,10.15,H,03,09,.,Thunnus spp,12,,,,2,101,201,3085,26.99,21.88,17.27,36.164,36.404,36.312,6.5,6.2,4.1
04,0317,065,B307,50712,26.0218,-93.4922,2286.25,20MAY2016:03:55:20,20MAY2016:04:05:29,10.15,H,03,09,.,Thunnus thynnus,8,,,,2,101,201,3085,26.99,21.88,17.27,36.164,36.404,36.312,6.5,6.2,4.1
04,0317,066,B026,50717,26.0227,-93.9992,2975.50,20MAY2016:08:39:15,20MAY2016:08:49:14,9.98,H,03,09,.,Katsuwonus pelamis,1,,,,2,102,204,2976,26.8,21.37,18,36.11,36.449,36.401,6.5,6.4,4.1
04,0317,066,B026,50717,26.0227,-93.9992,2975.50,20MAY2016:08:39:15,20MAY2016:08:49:14,9.98,H,03,09,.,Thunnus spp,7,,,,2,102,204,2976,26.8,21.37,18,36.11,36.449,36.401,6.5,6.4,4.1
04,0317,066,B026,50717,26.0227,-93.9992,2975.50,20MAY2016:08:39:15,20MAY2016:08:49:14,9.98,H,03,09,.,Thunnus thynnus,13,,,,2,102,204,2976,26.8,21.37,18,36.11,36.449,36.401,6.5,6.4,4.1
04,0317,067,B054,50722,26.5088,-93.9950,1489.59,20MAY2016:13:03:47,20MAY2016:13:13:40,9.88,H,03,09,.,Katsuwonus pelamis,0,,,,2,101,201,1515,26.85,21.8,17.12,35.226,36.393,36.288,6.4,6.1,4.1
04,0317,067,B054,50722,26.5088,-93.9950,1489.59,20MAY2016:13:03:47,20MAY2016:13:13:40,9.88,H,03,09,.,Thunnus spp,1,,,,2,101,201,1515,26.85,21.8,17.12,35.226,36.393,36.288,6.4,6.1,4.1
04,0317,067,B054,50722,26.5088,-93.9950,1489.59,20MAY2016:13:03:47,20MAY2016:13:13:40,9.88,H,03,09,.,Thunnus thynnus,2,,,,2,101,201,1515,26.85,21.8,17.12,35.226,36.393,36.288,6.4,6.1,4.1
04,0317,068,B027,50727,27.0128,-93.9917,1004.76,20MAY2016:17:38:24,20MAY2016:17:48:30,10.10,H,03,09,.,NO TUNA LARVAE CAUGH,0,,,,2,101,201,1006,27.51,21.38,16.97,33.885,36.428,36.265,6.5,6.3,4.1
04,0317,070,B028,50736,26.9957,-95.0135,1488.30,21MAY2016:02:38:05,21MAY2016:02:48:10,10.08,H,03,09,.,NO TUNA LARVAE CAUGH,0,,,,2,101,201,1490,26.51,18.63,14.27,35.26,36.46,35.851,6.5,4,3.9
04,0317,071,B052,50741,26.5048,-95.0105,1677.90,21MAY2016:07:00:45,21MAY2016:07:10:47,10.03,H,03,09,.,Katsuwonus pelamis,0,,,,3,101,202,1699,26.32,20.78,12.44,35.508,36.464,35.56,6.6,5.1,3.5
04,0317,071,B052,50741,26.5048,-95.0105,1677.90,21MAY2016:07:00:45,21MAY2016:07:10:47,10.03,H,03,09,.,Thunnus spp,1,,,,3,101,202,1699,26.32,20.78,12.44,35.508,36.464,35.56,6.6,5.1,3.5
04,0317,071,B052,50741,26.5048,-95.0105,1677.90,21MAY2016:07:00:45,21MAY2016:07:10:47,10.03,H,03,09,.,Thunnus thynnus,1,,,,3,101,202,1699,26.32,20.78,12.44,35.508,36.464,35.56,6.6,5.1,3.5
04,0317,073,B313,50751,26.0247,-95.4967,1481.50,21MAY2016:15:37:52,21MAY2016:15:47:45,9.88,H,03,09,.,Katsuwonus pelamis,0,,,,2,103,205,1492,27,18.13,13.51,35.699,36.413,35.722,6.5,4,3.7
04,0317,073,B313,50751,26.0247,-95.4967,1481.50,21MAY2016:15:37:52,21MAY2016:15:47:45,9.88,H,03,09,.,Thunnus spp,0,,,,2,103,205,1492,27,18.13,13.51,35.699,36.413,35.722,6.5,4,3.7
04,0317,073,B313,50751,26.0247,-95.4967,1481.50,21MAY2016:15:37:52,21MAY2016:15:47:45,9.88,H,03,09,.,Thunnus thynnus,1,,,,2,103,205,1492,27,18.13,13.51,35.699,36.413,35.722,6.5,4,3.7
04,0317,074,B030,50756,26.0203,-95.9943,1029.67,21MAY2016:20:03:27,21MAY2016:20:13:31,10.06,H,03,09,.,Katsuwonus pelamis,0,,,,2,101,202,1036,27.32,19.83,14.88,35.64,36.507,35.945,6.5,4.3,3.9
04,0317,074,B030,50756,26.0203,-95.9943,1029.67,21MAY2016:20:03:27,21MAY2016:20:13:31,10.06,H,03,09,.,Thunnus spp,0,,,,2,101,202,1036,27.32,19.83,14.88,35.64,36.507,35.945,6.5,4.3,3.9
04,0317,074,B030,50756,26.0203,-95.9943,1029.67,21MAY2016:20:03:27,21MAY2016:20:13:31,10.06,H,03,09,.,Thunnus thynnus,1,,,,2,101,202,1036,27.32,19.83,14.88,35.64,36.507,35.945,6.5,4.3,3.9
04,0317,075,B240,50761,26.5057,-96.0022,1081.36,22MAY2016:00:33:27,22MAY2016:00:43:34,10.11,H,03,09,.,NO TUNA LARVAE CAUGH,0,,,,2,101,202,1095,27.2,19.67,15.2,34.698,36.508,35.987,6.5,4.3,4
04,0317,076,B031,50766,26.9998,-96.0080,816.54,22MAY2016:05:37:06,22MAY2016:05:47:07,10.01,H,03,09,.,NO TUNA LARVAE CAUGH,0,,,,2,103,205,826,26.84,18.94,14.43,34.535,36.487,35.861,6.6,3.9,3.9
04,0317,077,B232,50771,27.5565,-96.0073,163.36,22MAY2016:10:39:42,22MAY2016:10:49:44,10.03,H,03,09,.,Katsuwonus pelamis,0,,,,2,88,176,179,26.23,20.6,17.16,34.899,36.435,36.281,6.6,5.5,3.9
04,0317,077,B232,50771,27.5565,-96.0073,163.36,22MAY2016:10:39:42,22MAY2016:10:49:44,10.03,H,03,09,.,Thunnus spp,1,,,,2,88,176,179,26.23,20.6,17.16,34.899,36.435,36.281,6.6,5.5,3.9
04,0317,077,B232,50771,27.5565,-96.0073,163.36,22MAY2016:10:39:42,22MAY2016:10:49:44,10.03,H,03,09,.,Thunnus thynnus,0,,,,2,88,176,179,26.23,20.6,17.16,34.899,36.435,36.281,6.6,5.5,3.9
04,0317,078,B231,50776,28.0090,-96.0053,45.31,22MAY2016:15:08:40,22MAY2016:15:18:44,10.06,H,03,09,.,NO TUNA LARVAE CAUGH,0,,,,2,22,44,47,25.85,22.64,21.65,31.924,35.752,36.183,6.6,6.2,6
04,0317,080,B225,50785,27.5030,-95.5077,656.20,23MAY2016:00:40:41,23MAY2016:00:50:45,10.06,H,03,09,.,Katsuwonus pelamis,0,,,,2,101,202,700,26.84,19.76,15.39,34.461,36.457,36.022,6.5,4.8,4
04,0317,080,B225,50785,27.5030,-95.5077,656.20,23MAY2016:00:40:41,23MAY2016:00:50:45,10.06,H,03,09,.,Thunnus spp,0,,,,2,101,202,700,26.84,19.76,15.39,34.461,36.457,36.022,6.5,4.8,4
04,0317,080,B225,50785,27.5030,-95.5077,656.20,23MAY2016:00:40:41,23MAY2016:00:50:45,10.06,H,03,09,.,Thunnus thynnus,2,,,,2,101,202,700,26.84,19.76,15.39,34.461,36.457,36.022,6.5,4.8,4
04,0317,081,B224,50790,27.4993,-95.0127,904.28,23MAY2016:05:03:52,23MAY2016:05:13:51,9.98,H,03,09,.,Katsuwonus pelamis,0,,,,2,107,213,934,27,19.2,14.49,33.261,36.486,35.871,6.4,4,3.7
04,0317,081,B224,50790,27.4993,-95.0127,904.28,23MAY2016:05:03:52,23MAY2016:05:13:51,9.98,H,03,09,.,Thunnus spp,0,,,,2,107,213,934,27,19.2,14.49,33.261,36.486,35.871,6.4,4,3.7
04,0317,081,B224,50790,27.4993,-95.0127,904.28,23MAY2016:05:03:52,23MAY2016:05:13:51,9.98,H,03,09,.,Thunnus thynnus,1,,,,2,107,213,934,27,19.2,14.49,33.261,36.486,35.871,6.4,4,3.7
04,0317,082,B223,50795,28.0135,-95.0098,79.75,23MAY2016:09:54:29,23MAY2016:10:04:27,9.96,H,03,09,.,NO TUNA LARVAE CAUGH,0,,,,2,40,80,82,26.51,22.53,20.69,32.946,36.305,36.433,6.5,6.8,5.3
04,0317,083,B217,50800,28.0085,-94.5012,71.55,23MAY2016:14:02:39,23MAY2016:14:12:41,10.03,H,03,09,.,Katsuwonus pelamis,0,,,,2,38,75,76,26.6,22.2,20.93,33.406,36.271,36.435,6.4,6.8,5.6
04,0317,083,B217,50800,28.0085,-94.5012,71.55,23MAY2016:14:02:39,23MAY2016:14:12:41,10.03,H,03,09,.,Thunnus spp,1,,,,2,38,75,76,26.6,22.2,20.93,33.406,36.271,36.435,6.4,6.8,5.6
04,0317,083,B217,50800,28.0085,-94.5012,71.55,23MAY2016:14:02:39,23MAY2016:14:12:41,10.03,H,03,09,.,Thunnus thynnus,0,,,,2,38,75,76,26.6,22.2,20.93,33.406,36.271,36.435,6.4,6.8,5.6
04,0317,084,B243,50805,27.5050,-94.5053,668.60,23MAY2016:19:29:34,23MAY2016:19:39:38,10.06,H,03,09,.,Katsuwonus pelamis,0,,,,2,101,202,660,27.85,20.47,16.56,33.383,36.476,36.226,6.4,4.9,4.2
04,0317,084,B243,50805,27.5050,-94.5053,668.60,23MAY2016:19:29:34,23MAY2016:19:39:38,10.06,H,03,09,.,Thunnus spp,0,,,,2,101,202,660,27.85,20.47,16.56,33.383,36.476,36.226,6.4,4.9,4.2
04,0317,084,B243,50805,27.5050,-94.5053,668.60,23MAY2016:19:29:34,23MAY2016:19:39:38,10.06,H,03,09,.,Thunnus thynnus,1,,,,2,101,202,660,27.85,20.47,16.56,33.383,36.476,36.226,6.4,4.9,4.2
04,0317,085,B053,50810,27.5083,-94.0057,829.32,23MAY2016:23:36:36,23MAY2016:23:46:40,10.06,H,03,09,.,Katsuwonus pelamis,0,,,,3,101,202,863,27.55,21.37,16.84,33.832,36.468,36.237,6.4,6.3,4.1
04,0317,085,B053,50810,27.5083,-94.0057,829.32,23MAY2016:23:36:36,23MAY2016:23:46:40,10.06,H,03,09,.,Thunnus spp,3,,,,3,101,202,863,27.55,21.37,16.84,33.832,36.468,36.237,6.4,6.3,4.1
04,0317,085,B053,50810,27.5083,-94.0057,829.32,23MAY2016:23:36:36,23MAY2016:23:46:40,10.06,H,03,09,.,Thunnus thynnus,9,,,,3,101,202,863,27.55,21.37,16.84,33.832,36.468,36.237,6.4,6.3,4.1
04,0317,086,B216,50815,28.0117,-94.0140,80.96,24MAY2016:04:06:56,24MAY2016:04:17:02,10.10,H,03,09,.,Katsuwonus pelamis,0,,2 exocoetidae 81mm and 79mm FL and 1 Diodontidae 40mm TL removed form net,,2,42,83,83,26.99,22.56,20.85,33.269,36.166,36.425,6.4,6.8,5.7
04,0317,086,B216,50815,28.0117,-94.0140,80.96,24MAY2016:04:06:56,24MAY2016:04:17:02,10.10,H,03,09,.,Thunnus spp,0,,2 exocoetidae 81mm and 79mm FL and 1 Diodontidae 40mm TL removed form net,,2,42,83,83,26.99,22.56,20.85,33.269,36.166,36.425,6.4,6.8,5.7
04,0317,086,B216,50815,28.0117,-94.0140,80.96,24MAY2016:04:06:56,24MAY2016:04:17:02,10.10,H,03,09,.,Thunnus thynnus,9,,2 exocoetidae 81mm and 79mm FL and 1 Diodontidae 40mm TL removed form net,,2,42,83,83,26.99,22.56,20.85,33.269,36.166,36.425,6.4,6.8,5.7
04,0317,087,B209,50820,28.0075,-93.4995,86.91,24MAY2016:08:16:44,24MAY2016:08:26:47,10.05,H,03,09,.,NO TUNA LARVAE CAUGH,0,,,,2,50,100,100,26.53,22.38,19.55,33.449,36.207,36.443,6.4,6.5,4.5
04,0317,088,B244,50825,27.5072,-93.4968,564.85,24MAY2016:12:53:52,24MAY2016:13:03:57,10.08,H,03,09,.,Katsuwonus pelamis,0,,,,2,101,202,574,27.04,21.88,17.81,34.646,36.412,36.387,6.3,6.7,4
04,0317,088,B244,50825,27.5072,-93.4968,564.85,24MAY2016:12:53:52,24MAY2016:13:03:57,10.08,H,03,09,.,Thunnus spp,0,,,,2,101,202,574,27.04,21.88,17.81,34.646,36.412,36.387,6.3,6.7,4
04,0317,088,B244,50825,27.5072,-93.4968,564.85,24MAY2016:12:53:52,24MAY2016:13:03:57,10.08,H,03,09,.,Thunnus thynnus,1,,,,2,101,202,574,27.04,21.88,17.81,34.646,36.412,36.387,6.3,6.7,4
04,0317,089,B056,50830,27.5057,-93.0068,747.19,24MAY2016:16:55:40,24MAY2016:17:05:44,10.06,H,03,09,.,NO TUNA LARVAE CAUGH,0,,,,2,101,202,827,26.61,21.89,17.9,35.896,36.41,36.393,6.4,6.7,4.1
04,0317,090,B023,50835,28.0117,-93.0063,106.29,24MAY2016:21:55:34,24MAY2016:22:05:37,10.05,H,03,09,.,Katsuwonus pelamis,0,,,,3,55,109,110,26.7,23.04,20.18,34.665,36.415,36.441,6.5,6.6,4.9
04,0317,090,B023,50835,28.0117,-93.0063,106.29,24MAY2016:21:55:34,24MAY2016:22:05:37,10.05,H,03,09,.,Thunnus spp,3,,,,3,55,109,110,26.7,23.04,20.18,34.665,36.415,36.441,6.5,6.6,4.9
04,0317,090,B023,50835,28.0117,-93.0063,106.29,24MAY2016:21:55:34,24MAY2016:22:05:37,10.05,H,03,09,.,Thunnus thynnus,2,,,,3,55,109,110,26.7,23.04,20.18,34.665,36.415,36.441,6.5,6.6,4.9
04,0317,091,B202,50840,28.0065,-92.5062,107.73,25MAY2016:02:37:45,25MAY2016:02:47:51,10.10,H,03,09,.,NO TUNA LARVAE CAUGH,0,,,,2,54,108,110,26.69,21.89,20.19,35.018,36.242,36.436,6.4,6.4,4.9
04,0317,092,B245,50845,27.5028,-92.5048,893.59,25MAY2016:07:50:45,25MAY2016:08:00:47,10.03,H,03,09,.,NO TUNA LARVAE CAUGH,0,,,,2,101,202,927,26.66,20.88,17.23,34.184,36.424,36.3,6.4,5.5,4.2
04,0317,093,B057,50850,27.5097,-92.0035,796.41,25MAY2016:12:06:57,25MAY2016:12:17:01,10.06,H,03,09,.,NO TUNA LARVAE CAUGH,0,,,,2,101,201,789,25.95,20.37,16.46,35.261,36.482,36.191,6.4,4.8,3.9
04,0317,094,B022,50855,28.0085,-92.0008,119.84,25MAY2016:18:26:48,25MAY2016:18:36:51,10.05,H,03,09,.,NO TUNA LARVAE CAUGH,0,,,,2,62,124,125,26.96,22.55,19.65,34.726,36.294,36.414,6.4,6.7,4.2
04,0317,095,B195,50860,28.0083,-91.4988,160.85,25MAY2016:22:23:55,25MAY2016:22:34:00,10.08,H,03,09,.,NO TUNA LARVAE CAUGH,0,,,,2,83,165,168,26.99,21.11,17.46,34.687,36.43,36.337,6.4,5.3,3.6
04,0317,096,B246,50865,27.5012,-91.5128,1001.52,26MAY2016:03:17:03,26MAY2016:03:27:08,10.08,H,03,09,.,NO TUNA LARVAE CAUGH,0,,,,2,102,203,1003,25.78,20.2,16.69,34.236,36.39,36.227,6.6,5.6,4.1
04,0317,097,B060,50870,27.5100,-91.0090,1056.48,26MAY2016:07:53:37,26MAY2016:08:03:35,9.96,H,03,09,.,Katsuwonus pelamis,1,,,,3,100,200,1078,26.64,20.48,16.01,36.066,36.524,36.135,6.3,4.7,4.2
04,0317,097,B060,50870,27.5100,-91.0090,1056.48,26MAY2016:07:53:37,26MAY2016:08:03:35,9.96,H,03,09,.,Thunnus spp,3,,,,3,100,200,1078,26.64,20.48,16.01,36.066,36.524,36.135,6.3,4.7,4.2
04,0317,097,B060,50870,27.5100,-91.0090,1056.48,26MAY2016:07:53:37,26MAY2016:08:03:35,9.96,H,03,09,.,Thunnus thynnus,8,,,,3,100,200,1078,26.64,20.48,16.01,36.066,36.524,36.135,6.3,4.7,4.2
04,0317,098,B017,50875,28.0095,-90.9977,147.49,26MAY2016:12:42:20,26MAY2016:12:52:26,10.10,H,03,09,.,NO TUNA LARVAE CAUGH,0,,,,2,82,164,169,26.63,21.17,17.46,33.188,36.347,35.892,6.4,5.1,3.9
04,0317,099,B190,50880,28.1410,-90.5025,112.40,26MAY2016:16:50:49,26MAY2016:17:00:57,10.13,H,03,09,.,NO TUNA LARVAE CAUGH,0,,,,2,62,124,124,26.53,21.61,19.06,33.687,36.319,36.448,6.4,6.4,4
04,0317,100,B247,50885,27.5053,-90.5027,1079.59,26MAY2016:22:20:05,26MAY2016:22:30:08,10.05,H,03,09,.,Katsuwonus pelamis,0,,,,2,102,204,1077,27.12,19.95,15.47,36.054,36.464,36.043,6.3,4.8,4.2
04,0317,100,B247,50885,27.5053,-90.5027,1079.59,26MAY2016:22:20:05,26MAY2016:22:30:08,10.05,H,03,09,.,Thunnus spp,3,,,,2,102,204,1077,27.12,19.95,15.47,36.054,36.464,36.043,6.3,4.8,4.2
04,0317,100,B247,50885,27.5053,-90.5027,1079.59,26MAY2016:22:20:05,26MAY2016:22:30:08,10.05,H,03,09,.,Thunnus thynnus,20,,,,2,102,204,1077,27.12,19.95,15.47,36.054,36.464,36.043,6.3,4.8,4.2
04,0317,101,B061,50890,27.5088,-90.0052,1221.95,27MAY2016:02:32:46,27MAY2016:02:42:51,10.08,H,03,09,.,Katsuwonus pelamis,0,,Sprig of Sargassum removed from net,,2,101,201,1152,26.67,20.4,15.4,35.974,36.611,36.035,6.4,4.4,4
04,0317,101,B061,50890,27.5088,-90.0052,1221.95,27MAY2016:02:32:46,27MAY2016:02:42:51,10.08,H,03,09,.,Thunnus spp,1,,Sprig of Sargassum removed from net,,2,101,201,1152,26.67,20.4,15.4,35.974,36.611,36.035,6.4,4.4,4
04,0317,101,B061,50890,27.5088,-90.0052,1221.95,27MAY2016:02:32:46,27MAY2016:02:42:51,10.08,H,03,09,.,Thunnus thynnus,19,,Sprig of Sargassum removed from net,,2,101,201,1152,26.67,20.4,15.4,35.974,36.611,36.035,6.4,4.4,4
04,0317,102,B016,50895,28.0078,-90.0067,564.49,27MAY2016:07:29:19,27MAY2016:07:39:22,10.05,H,03,09,.,Katsuwonus pelamis,0,,,,3,103,206,565,26.92,19.81,16.11,33.974,36.395,36.146,6.3,5,4.2
04,0317,102,B016,50895,28.0078,-90.0067,564.49,27MAY2016:07:29:19,27MAY2016:07:39:22,10.05,H,03,09,.,Thunnus spp,0,,,,3,103,206,565,26.92,19.81,16.11,33.974,36.395,36.146,6.3,5,4.2
04,0317,102,B016,50895,28.0078,-90.0067,564.49,27MAY2016:07:29:19,27MAY2016:07:39:22,10.05,H,03,09,.,Thunnus thynnus,1,,,,3,103,206,565,26.92,19.81,16.11,33.974,36.395,36.146,6.3,5,4.2
